car name,engine_capacity,cylinder,horse_power,top_speed,brand,country,num_seats,Price_USD
Volvo XC90 2021 2.0T T5 AWD Momentum,2.0,4,254,240,volvo,oman,5,61100.0
Mercedes-Benz CLA-Class 2021 CLA 45 S AMG 4MATIC+,2.0,4,421,250,mercedes-benz,oman,5,66560.0
BMW 4 Series Gran Coupe 2021 435i,3.0,6,306,250,bmw,oman,4,67340.0
Audi A7 2021 40 TFSI (252 HP),2.0,4,252,250,audi,oman,5,68900.0
Chrysler 300C 2021 6.4L V8 Hemi SRT8,6.4,4,472,280,chrysler,oman,5,64740.0
Land Rover Discovery 2021 2.0T SE (300 HP),2.0,4,300,201,land-rover,oman,7,65858.0
BMW 5 Series 2021 528i,2.0,4,245,250,bmw,oman,5,68900.0
Mercedes-Benz E-Class Saloon 2021 E 300,2.0,4,245,250,mercedes-benz,oman,5,68588.0
Dodge Charger 2021 SRT8,6.4,8,470,281,dodge,oman,5,67600.0
Mercedes-Benz SLC 2021 43 AMG,3.0,6,367,250,mercedes-benz,oman,2,67080.0
Audi A5 Cabriolet 2021 S5 50 TFSI (354 HP),3.0,6,354,250,audi,oman,4,67600.0
Mercedes-Benz E-Class Coupe 2021 E 320,3.0,6,400,221,mercedes-benz,oman,5,67080.0
BMW 2 Series Convertible 2021 230i,2.0,4,252,250,bmw,oman,4,67600.0
BMW 3 Series 2021 340i,3.0,6,326,250,bmw,oman,5,67600.0
Audi Q7 2021 40 TFSI CS quattro (252 HP),2.0,4,252,210,audi,oman,5,68120.0
Land Rover Discovery 2021 3.0L V6 SE (360 HP),3.0,6,360,215,land-rover,oman,7,72384.0
BMW Z4 Roadster 2021 sDriveM40i,3.0,6,340,250,bmw,oman,2,70200.0
Audi A7 2021 40 TFSI quattro (252 HP),2.0,4,252,250,audi,oman,5,69160.0
BMW X4 2021 xDrive 20i,2.0,4,184,215,bmw,oman,5,72800.0
BMW 4 Series Coupe 2021 435i,3.0,6,306,250,bmw,oman,4,69420.0
Lexus GX 2021 460 Platinum,4.6,8,292,177,lexus,oman,7,72800.0
Mercedes-Benz E-Class Cabriolet 2021 E 320,3.0,6,272,250,mercedes-benz,oman,4,73879.0
BMW X3 2021 xDrive 28i,2.0,4,245,230,bmw,oman,5,70200.0
Mercedes-Benz V Class 2021 Avantgarde,2.0,4,350,221,mercedes-benz,oman,5,68900.0
BMW 5 Series Gran Turismo 2021 535i,3.0,6,306,250,bmw,oman,5,72800.0
Mercedes-Benz C-Class 2021 C 43 AMG 4MATIC,3.0,4,520,221,mercedes-benz,oman,5,70681.0
Mercedes-Benz GLC-Class 2021 43 AMG 4MATIC,3.0,6,367,250,mercedes-benz,oman,5,71981.0
Mercedes-Benz E-Class Coupe 2021 E 300,2.0,4,245,250,mercedes-benz,oman,4,70629.0
Land Rover Discovery 2021 3.0L V6 HSE (360 HP),3.0,6,360,215,land-rover,oman,7,77454.0
BMW 1 Series 2021 m135i xDrive,3.0,6,326,250,bmw,oman,5,71500.0
Mercedes-Benz GLE-Class 2021 450 4MATIC,3.0,6,367,250,mercedes-benz,oman,5,69979.0
Audi S5 Sportback 2021 3.0 TFSI quattro (354 HP),3.0,6,354,250,audi,oman,5,75400.0
Mercedes-Benz E-Class Saloon 2021 E 400 4MATIC,3.0,4,333,250,mercedes-benz,oman,5,77480.0
Audi A7 2021 50 TFSI quattro (333 HP),3.0,6,333,250,audi,oman,5,76960.0
Audi RS4 Avant 2021 4.2 (450 BHP),4.2,8,450,250,audi,oman,5,75400.0
Audi Q7 2021 45 TFSI CS quattro (333 HP),3.0,4,333,250,audi,oman,5,74620.0
Mercedes-Benz V Class 2021 Exclusive,2.0,4,350,221,mercedes-benz,oman,5,75400.0
Lexus RX 2021 350 F-Sport,3.5,4,296,200,lexus,oman,5,75400.0
Audi S5 Coupe 2021 3.0 TFSI quattro (354 HP),3.0,6,354,250,audi,oman,4,75920.0
BMW 4 Series Convertible 2021 435i,3.0,6,306,250,bmw,oman,4,74100.0
Toyota Land Cruiser 2021 4.6L GXR Premium GT,4.6,8,304,200,toyota,oman,8,63180.0
Audi Q7 2021 40 TFSI Sport quattro (252 HP),2.0,4,252,210,audi,oman,5,74880.0
Toyota Land Cruiser 2021 4.6L GXR Exclusive GT,4.6,8,304,200,toyota,oman,8,70720.0
BMW 5 Series 2021 530i xDrive,2.0,4,252,250,bmw,oman,5,78000.0
Mercedes-Benz E-Class Cabriolet 2021 E 400,3.0,6,333,250,mercedes-benz,oman,4,78377.0
Mercedes-Benz SLK 55 AMG 2021 5.5,5.5,8,421,250,mercedes-benz,oman,2,79300.0
BMW X4 2021 xDrive 30i,2.0,4,252,240,bmw,oman,5,80600.0
Jaguar F-Type Coupe 2021 3.0L V6 R-Dynamic AWD (380 PS),3.0,6,380,275,jaguar,oman,2,91650.0
Mercedes-Benz E-Class Cabriolet 2021 E 400 4MATIC,3.0,6,333,250,mercedes-benz,oman,4,78377.0
Jaguar F-Type Coupe 2021 2.0T (300 PS),2.0,4,300,250,jaguar,oman,2,64090.0
Jaguar F-Type Coupe 2021 2.0T R-Dynamic (300 PS),2.0,4,300,250,jaguar,oman,2,70538.0
Jaguar F-Type Coupe 2021 5.0L V8 R AWD (550 PS),5.0,8,550,300,jaguar,oman,2,141310.0
BMW 2 Series Coupe 2021 M240i,3.0,6,340,250,bmw,oman,4,78000.0
Jaguar XJ 2021 3.0 V6 SC Diamond Edition,3.0,6,335,250,jaguar,oman,5,77740.0
BMW 5 Series 2021 535i,3.0,4,306,250,bmw,oman,5,78000.0
Mercedes-Benz E-Class Coupe 2021 E AMG 53 4MATIC+,3.0,6,435,250,mercedes-benz,oman,4,80522.0
Genesis G90 2021 5.0L V8 Royal,5.0,8,407,240,genesis,oman,5,77740.0
BMW X3 2021 xDrive 35i,3.0,4,306,245,bmw,oman,5,80600.0
Audi Q7 2021 45 TFSI Sport quattro (333 HP),3.0,6,333,250,audi,oman,5,81380.0
Mercedes-Benz E-Class Coupe 2021 E 500,5.5,8,408,250,mercedes-benz,oman,4,85020.0
Volvo XC90 2021 2.0T T6 AWD R Design,2.0,4,320,240,volvo,oman,7,70200.0
Morgan Plus 4 2021 2.0L,2.0,4,201,221,morgan,oman,5,82940.0
Lexus RC F 2021 Platinum,5.0,8,471,270,lexus,oman,4,80600.0
Lexus RC F 2021 5.0L Platinum,5.0,8,471,270,lexus,oman,4,83200.0
Lincoln Continental 2021 3.0T Reserve,3.0,6,400,250,lincoln,oman,5,72800.0
Maserati Ghibli 2021 3.0T V6,3.0,6,350,267,maserati,oman,5,81900.0
BMW M2 Coupe 2021 3.0T,3.0,4,370,250,bmw,oman,4,80600.0
Maserati Ghibli 2021 3.0T V6 GranLusso,3.0,6,350,267,maserati,oman,5,81900.0
BMW 5 Series Gran Turismo 2021 535i xDrive,3.0,6,306,250,bmw,oman,5,80600.0
Audi Q7 2021 40 TFSI Design quattro (252 HP),2.0,4,252,210,audi,oman,5,82420.0
Lexus LS 2021 460 Premier (SWB),4.6,8,382,250,lexus,oman,5,85800.0
Land Rover Range Rover Sport 2021 3.0L V6 HSE (360 PS),3.0,6,360,210,land-rover,oman,5,103272.0
Audi A8 2021 50 TFSI quattro (333 HP),3.0,6,333,250,audi,oman,5,88140.0
Dodge Challenger 2021 6.2L Hellcat Widebody A/T,6.2,8,707,314,dodge,oman,5,87100.0
BMW 2 Series Convertible 2021 m240i,3.0,6,340,250,bmw,oman,4,85800.0
Audi Q7 2021 45 TFSI Design quattro (333 HP),3.0,6,333,250,audi,oman,5,87880.0
Lincoln Continental 2021 3.0T Presidential,3.0,6,400,250,lincoln,oman,5,85800.0
Mercedes-Benz C-Class 2021 C 450,3.0,6,362,250,mercedes-benz,oman,5,85800.0
Dodge Challenger 2021 6.2L Hellcat Red Eye A/T,6.2,8,797,327,dodge,oman,5,104000.0
Mercedes-Benz CLS-Class 2021 CLS 350,2.0,4,299,250,mercedes-benz,oman,4,87360.0
Porsche Cayenne Coupe 2021 E-Hybrid,3.0,6,462,253,porsche,oman,5,102440.0
Morgan Plus 8 2021 4.8L Manual,4.8,8,490,221,morgan,oman,5,86320.0
Mercedes-Benz C-Class 2021 C 63 AMG,4.0,8,476,250,mercedes-benz,oman,5,85800.0
Volvo XC90 2021 2.0T T6 AWD Inscription,2.0,4,320,240,volvo,oman,7,72800.0
Lexus LX 2021 570 Premier,5.7,8,362,220,lexus,oman,8,93600.0
Jaguar XJ 2021 3.0L Premium Luxury LWB (340 PS),3.0,4,340,250,jaguar,oman,5,88842.0
BMW 5 Series 2021 550i,4.4,4,450,250,bmw,oman,5,92300.0
Porsche Cayenne Coupe 2021 Turbo S E-Hybrid,4.0,8,680,295,porsche,oman,5,181740.0
Mercedes-Benz GLE-Class 2021 GLE 500 4MATIC,4.7,8,455,250,mercedes-benz,oman,5,92378.0
Mercedes-Benz E-Class Saloon 2021 E 43 4MATIC,3.0,4,401,250,mercedes-benz,oman,5,88660.0
Maserati Levante 2021 3.0T V6 GranLusso,3.0,6,350,251,maserati,oman,5,98800.0
Mercedes-Benz GLE-Class 2021 GLE 500 e 4MATIC,3.0,6,442,245,mercedes-benz,oman,5,91871.0
Maserati Levante 2021 3.0T V6,3.0,6,350,251,maserati,oman,5,93600.0
Lexus LS 2021 460 Prestige (SWB),4.6,8,382,250,lexus,oman,5,93600.0
Lexus LS 2021 460 F-Sport (SWB),4.6,8,382,250,lexus,oman,5,96200.0
Audi RS5 Cabriolet 2021 4.2 (450 HP),4.2,8,450,250,audi,oman,4,94900.0
BMW 6 Series Gran Coupe 2021 640i,3.0,6,320,250,bmw,oman,5,96200.0
Mercedes-Benz E-Class Cabriolet 2021 E 500,4.7,8,408,250,mercedes-benz,oman,4,95160.0
Mercedes-Benz GLS 2021 500 4MATIC,4.6,8,455,250,mercedes-benz,oman,7,96460.0
Lexus RC F 2021 5.0L Carbon,5.0,8,471,270,lexus,oman,4,98800.0
BMW 6 Series Coupe 2021 640i,3.0,6,320,250,bmw,oman,4,98800.0
Mercedes-Benz SL-Class 2021 SL 400,3.0,6,367,250,mercedes-benz,oman,2,99268.0
Cadillac Escalade 2021 6.2L Platinum,6.2,8,420,180,cadillac,oman,8,100100.0
BMW 7 Series 2021 730Li,2.0,4,258,250,bmw,oman,5,96200.0
Porsche 911 2021 Carrera,3.0,6,385,291,porsche,oman,4,104520.0
Porsche Cayenne Coupe 2021 GTS,3.6,6,440,261,porsche,oman,5,122460.0
Lexus LS 2021 460 Platinum (SWB),4.6,8,382,250,lexus,oman,5,101400.0
Maserati Levante 2021 3.8T V8 Trofeo,3.8,8,590,304,maserati,oman,5,171600.0
BMW M4 Coupe 2021 3.0T,3.0,6,431,250,bmw,oman,4,102700.0
Land Rover Range Rover Sport 2021 5.0L V8 HSE Dynamic (525 PS),5.0,8,525,250,land-rover,oman,5,130000.0
BMW 5 Series Gran Turismo 2021 550i,4.4,8,450,250,bmw,oman,5,101400.0
Lexus LS 2021 460 Prestige Plus (LWB),4.6,8,390,220,lexus,oman,5,101400.0
Volvo XC90 2021 2.0T T5 AWD R Design,2.0,4,254,240,volvo,oman,7,64740.0
BMW M3 Sedan 2021 3.0T,3.0,6,431,250,bmw,oman,5,100100.0
Land Rover Range Rover Sport 2021 3.0L V6 HSE Dynamic (360 PS),3.0,6,360,209,land-rover,oman,5,106470.0
Porsche 911 2021 Carrera 4,3.0,6,385,291,porsche,oman,4,112320.0
BMW 6 Series Gran Coupe 2021 640i xDrive,3.0,8,320,250,bmw,oman,5,106600.0
Land Rover Range Rover 2021 3.0L V6 HSE MHEV (360 PS),3.0,6,495,221,land-rover,oman,5,108342.0
BMW 7 Series 2021 740Li,3.0,6,326,250,bmw,oman,5,106600.0
Mercedes-Benz S-Class 2021 S 400 h,3.5,6,306,250,mercedes-benz,oman,5,104000.0
Audi A8 2021 60 TFSI quattro (460 HP),4.0,8,460,250,audi,oman,5,104000.0
BMW 6 Series Convertible 2021 640i,3.0,6,320,250,bmw,oman,4,106600.0
BMW M4 Convertible 2021 3.0T Competition M xDrive,3.0,6,510,250,bmw,oman,4,106600.0
Porsche Panamera 2021 Base,3.0,6,330,264,porsche,oman,4,109720.0
Porsche 911 2021 Carrera Cabriolet,3.0,6,385,289,porsche,oman,4,117520.0
Mercedes-Benz CLS-Class 2021 CLS 450 4MATIC,3.0,6,367,250,mercedes-benz,oman,4,106080.0
Porsche Panamera 2021 10 Years Edition,3.0,6,330,264,porsche,oman,4,127660.0
BMW 5 Series Gran Turismo 2021 550i xDrive,4.4,8,450,250,bmw,oman,5,109200.0
BMW 6 Series Convertible 2021 640i xDrive,3.0,6,320,250,bmw,oman,4,117000.0
BMW 6 Series Coupe 2021 640i xDrive,3.0,6,320,250,bmw,oman,4,109200.0
Lexus LX 2021 570 Prestige,5.7,8,362,220,lexus,oman,8,114400.0
Maserati Quattroporte 2021 3.0T V6 S GranSport,3.0,6,430,285,maserati,oman,5,135200.0
Mercedes-Benz GLE 63 AMG 2021 5.5L 4MATIC,5.5,8,557,250,mercedes-benz,oman,5,116766.0
Lexus LS 2021 600h F-Sport (SWB),5.0,8,438,220,lexus,oman,5,111800.0
Maserati Quattroporte 2021 3.0T V6 S GranLusso,3.0,6,430,285,maserati,oman,5,132600.0
Lexus LS 2021 460 Prestige (LWB),4.6,8,382,250,lexus,oman,5,109200.0
Porsche 911 2021 Targa 4,3.4,6,350,280,porsche,oman,4,125320.0
Maserati Quattroporte 2021 3.0T V6 GranSport,3.0,6,350,270,maserati,oman,5,124800.0
Mercedes-Benz S-Class 2021 S 400,3.0,6,333,250,mercedes-benz,oman,5,119366.0
Porsche 911 2021 Carrera 4 Cabriolet,3.0,6,385,289,porsche,oman,2,125320.0
Maserati Quattroporte 2021 3.0T V6 GranLusso,3.0,6,350,270,maserati,oman,5,122200.0
Lexus LX 2021 570 Platinum,5.7,8,362,220,lexus,oman,8,124800.0
BMW 6 Series Convertible 2021 650i,4.4,8,450,250,bmw,oman,4,127400.0
Mercedes-Benz SL-Class 2021 SL 500,4.7,8,455,250,mercedes-benz,oman,2,120159.0
Maserati Quattroporte 2021 3.0T V6 S,3.0,6,430,285,maserati,oman,5,126100.0
Mercedes-Benz S-Class 2021 S 400 4MATIC,3.0,6,333,250,mercedes-benz,oman,5,123461.0
Lexus LS 2021 460 Platinum (LWB),4.6,8,382,250,lexus,oman,5,122200.0
Porsche 911 2021 Carrera GTS,3.0,6,450,310,porsche,oman,2,128440.0
Mercedes-Benz S-Class 2021 S 460,3.0,4,367,250,mercedes-benz,oman,5,119366.0
BMW 6 Series Coupe 2021 650i,4.4,8,450,250,bmw,oman,4,119600.0
BMW 6 Series Gran Coupe 2021 650i,4.4,8,450,250,bmw,oman,4,119600.0
Mercedes-Benz GLE-Class 2021 GLE 63 S 4MATIC,5.5,8,585,250,mercedes-benz,oman,5,126061.0
Porsche Panamera 2021 4S,2.9,6,440,289,porsche,oman,4,136760.0
Maserati GranTurismo 2021 4.7L V8 MC,4.7,8,460,301,maserati,oman,4,152100.0
Aston Martin Vantage 2021 4.0T V8,4.0,8,503,314,aston-martin,oman,2,179761.4
Maserati GranTurismo 2021 4.7L V8 Sport,4.7,8,460,299,maserati,oman,4,128700.0
Porsche 911 2021 Targa 4S,3.8,6,400,280,porsche,oman,4,147160.0
Porsche Panamera Sport Turismo 2021 4 E-Hybrid,2.9,6,462,275,porsche,oman,5,131560.0
BMW 7 Series 2021 750Li,4.4,8,450,250,bmw,oman,5,132600.0
Audi S8 2021 4.0 TFSI quattro (520 HP),4.0,8,520,250,audi,oman,5,133120.0
Mercedes-Benz AMG GT 2021 4.0L,4.0,4,469,304,mercedes-benz,oman,2,134368.0
Porsche Panamera 2021 4 E-Hybrid Executive,2.9,6,462,278,porsche,oman,4,135980.0
Audi RS7 2021 4.0 TFSI quattro (560 HP),4.0,8,560,250,audi,oman,5,132080.0
BMW 6 Series Coupe 2021 650i xDrive,4.4,8,450,250,bmw,oman,4,132600.0
Lexus LS 2021 600h Platinum (LWB),5.0,8,438,220,lexus,oman,5,130000.0
Lexus LS 2021 600h Titanium (LWB),5.0,8,438,220,lexus,oman,5,131300.0
Mercedes-Benz S-Class 2021 S 500 e,3.0,6,442,250,mercedes-benz,oman,5,144352.0
Mercedes-Benz E 63 AMG 2021 S 4MATIC+,4.0,8,612,250,mercedes-benz,oman,5,136864.0
Porsche Panamera 2021 4S Executive,3.0,6,435,289,porsche,oman,4,144560.0
Nissan GT-R 2021 50th Anniversary,3.8,6,565,315,nissan,oman,4,132600.0
Porsche 911 2021 Targa 4 GTS,3.0,6,550,221,porsche,oman,5,146640.0
Audi RS7 2021 4.0 TFSI Performance,4.0,8,605,305,audi,oman,5,141180.0
BMW 6 Series Gran Coupe 2021 650i xDrive,4.4,8,450,250,bmw,oman,4,135200.0
Nissan GT-R 2021 Premium,3.8,6,565,315,nissan,oman,4,130000.0
Porsche Panamera Sport Turismo 2021 4S,2.9,6,440,286,porsche,oman,5,139100.0
Porsche 911 2021 Carrera 4 GTS,3.0,6,550,221,porsche,oman,5,135720.0
Porsche 911 2021 Carrera GTS Cabriolet,3.0,6,450,308,porsche,oman,2,139620.0
Mercedes-Benz S-Class 2021 S 500,4.7,8,455,250,mercedes-benz,oman,5,144560.0
Morgan Aero 8 2021 4.8L Manual,4.8,8,490,221,morgan,oman,5,137800.0
BMW 6 Series Convertible 2021 650i xDrive,4.4,8,450,250,bmw,oman,4,135200.0
Mercedes-Benz S-Class 2021 S 560 4MATIC,4.0,8,469,250,mercedes-benz,oman,5,148655.0
Audi S8 2021 Plus 4.0 TFSI quattro (605 HP),4.0,8,605,250,audi,oman,5,151840.0
Mercedes-Benz S-Class 2021 S 500 4MATIC,4.7,8,455,250,mercedes-benz,oman,5,148655.0
Maserati GranCabrio 2021 4.7L V8 Sport,4.7,8,460,288,maserati,oman,4,146900.0
Land Rover Range Rover 2021 5.0L V8 Vogue SE (525 PS),5.0,8,525,225,land-rover,oman,5,152672.0
Mercedes-Benz SL 63 AMG 2021 5.5L,5.5,8,585,250,mercedes-benz,oman,2,153452.0
Audi A8 2021 W12 6.3 FSI quattro (500 HP),6.3,12,500,250,audi,oman,5,153400.0
Audi R8 Coupe 2021 5.2 V10,5.2,10,540,323,audi,oman,2,150020.0
Mercedes-Benz AMG GT 2021 4.0L R,4.0,4,576,318,mercedes-benz,oman,2,155454.0
Lexus LS 2021 600h Ottoman (LWB),5.0,8,438,250,lexus,oman,4,150800.0
Mercedes-Benz AMG GT 2021 4.0L S,4.0,4,514,310,mercedes-benz,oman,2,155454.0
Porsche 911 2021 Carrera 4 GTS Cabrio,3.0,6,550,221,porsche,oman,5,146640.0
Porsche 911 2021 GT3,3.8,6,475,315,porsche,oman,2,147160.0
Land Rover Range Rover 2021 5.0L V8 Vogue SE LWB (525 PS),5.0,8,525,225,land-rover,oman,5,158860.0
Land Rover Range Rover Sport 2021 5.0L V8 SVR (575 PS),5.0,8,575,280,land-rover,oman,5,159900.0
BMW M6 Convertible 2021 4.4T,4.4,8,560,250,bmw,oman,4,184600.0
Land Rover Range Rover 2021 5.0L V8 Autobiography LWB (525 PS),5.0,8,525,250,land-rover,oman,4,181324.0
Maserati GranCabrio 2021 4.7L V8 MC,4.7,4,460,291,maserati,oman,4,159900.0
BMW M5 Sedan 2021 4.4T (600 HP),4.4,8,600,250,bmw,oman,5,161200.0
Mercedes-Benz S-Class Coupe 2021 S 560 4MATIC,4.0,8,469,250,mercedes-benz,oman,4,156351.0
Mercedes-Benz S-Class 2021 S 600,6.0,12,530,250,mercedes-benz,oman,4,182845.0
Maserati Quattroporte 2021 3.8T V8 GTS GranLusso,3.8,8,530,310,maserati,oman,5,165100.0
Porsche 911 2021 Turbo Cabriolet,3.8,6,520,315,porsche,oman,4,182260.0
Maserati Quattroporte 2021 3.8T V8 GTS GranSport,3.8,8,530,310,maserati,oman,5,170300.0
BMW M6 Coupe 2021 4.4T,4.4,8,560,250,bmw,oman,4,174200.0
Land Rover Range Rover 2021 5.0L V8 Autobiography (525 PS),5.0,8,525,225,land-rover,oman,5,174356.0
Nissan GT-R 2021 Black Edition,3.8,6,565,315,nissan,oman,4,143780.0
Audi R8 Coupe 2021 5.2 V10 Plus,5.2,10,610,330,audi,oman,2,171600.0
Porsche 911 2021 Turbo,3.8,6,520,315,porsche,oman,4,169260.0
McLaren 570 GT 2021 3.8T Coupe,3.8,8,562,328,mclaren,oman,2,205400.0
BMW 7 Series 2021 M760Li xDrive,6.6,12,585,250,bmw,oman,5,197600.0
Porsche Panamera Sport Turismo 2021 GTS,4.0,8,460,289,porsche,oman,5,159120.0
Porsche 911 2021 Turbo S,3.8,6,560,318,porsche,oman,4,204100.0
BMW 7 Series 2021 760Li,6.0,12,544,250,bmw,oman,5,197600.0
Porsche Panamera Sport Turismo 2021 Turbo,4.0,8,550,304,porsche,oman,5,194220.0
Mercedes-Benz S 63 AMG 2021 4.0L 4MATIC+,4.0,8,612,250,mercedes-benz,oman,5,191646.0
Porsche Panamera 2021 Turbo,4.0,8,550,306,porsche,oman,4,191880.0
Mercedes-Benz S 63 AMG Coupe 2021 4.0L 4MATIC+,4.0,4,601,250,mercedes-benz,oman,4,205660.0
Porsche Panamera 2021 Turbo Executive,4.0,8,550,306,porsche,oman,4,202280.0
BMW M6 Gran Coupe 2021 4.4T,4.4,8,560,250,bmw,oman,4,184600.0
McLaren 540C 2021 3.8T Coupe,3.8,8,540,221,mclaren,oman,5,184600.0
McLaren 570S 2021 3.8T Coupe,3.8,8,562,333,mclaren,oman,2,205400.0
Porsche Panamera 2021 GTS,4.0,8,460,292,porsche,oman,4,156780.0
Porsche 911 2021 Turbo S Cabriolet,3.8,6,560,318,porsche,oman,4,217100.0
Porsche Panamera 2021 Turbo S E-Hybrid Executive,4.0,8,680,310,porsche,oman,4,236080.0
Nissan GT-R 2021 Nismo,3.8,6,600,350,nissan,oman,4,210600.0
BMW i8 2021 Plug-in Hybrid,1.5,3,570,221,bmw,oman,5,210600.0
Bentley Continental GT 2021 4.0T V8,6.0,8,542,318,bentley,oman,4,228800.0
Mercedes-Benz Maybach 2021 S 650,6.0,12,630,250,mercedes-benz,oman,4,214838.0
Nissan GT-R 2021 Track Edition,3.8,6,600,350,nissan,oman,4,156000.0
Mercedes-Benz Maybach 2021 62 LWB,6.0,4,530,250,mercedes-benz,oman,4,214838.0
Mercedes-Benz SL 65 AMG 2021 6.0L,6.0,12,630,250,mercedes-benz,oman,2,215332.0
McLaren 570S Spider 2021 3.8T,3.8,8,600,221,mclaren,oman,5,213200.0
Aston Martin Rapide AMR 2021 6.0L V12,5.9,12,590,330,aston-martin,oman,4,271362.0
Porsche Panamera 2021 Turbo S E-Hybrid,4.0,8,680,310,porsche,oman,4,225680.0
Bentley Continental GT Convertible 2021 V8,4.0,8,542,301,bentley,oman,4,221000.0
Mercedes-Benz S 65 AMG 2021 6.0L V12 (630 HP),6.0,12,630,250,mercedes-benz,oman,5,256425.0
Rolls Royce Ghost 2021 6.75T Short Wheelbase,6.8,12,571,250,rolls-royce,oman,5,299000.0
Bentley Bentayga 2021 6.0L W12 Speed,6.0,12,626,301,bentley,oman,5,312000.0
Bentley Bentayga 2021 4.0L V8,4.0,8,542,290,bentley,oman,5,218400.0
Bentley Bentayga 2021 6.0L W12,6.0,12,600,301,bentley,oman,5,247000.0
McLaren 720S 2021 4.0T Coupe,4.0,8,770,221,mclaren,oman,5,286000.0
Mercedes-Benz S 65 AMG Coupe 2021 6.0L,6.0,4,630,250,mercedes-benz,oman,4,275418.0
Bentley Continental GT Convertible 2021 W12,6.0,12,567,314,bentley,oman,4,286000.0
Bentley Bentayga 2021 4.0L V8 Design Series,4.0,8,542,290,bentley,oman,5,247000.0
Bentley Bentayga 2021 6.0L W12 Mulliner,6.0,12,600,301,bentley,oman,5,416000.0
Rolls Royce Wraith 2021 6.6L Base,6.6,12,624,250,rolls-royce,oman,4,364000.0
Ferrari GTC4Lusso 2021 3.9T V8,3.9,8,610,320,ferrari,oman,4,275600.0
Bentley Flying Spur 2021 6.0T W12,6.0,12,626,333,bentley,oman,5,351000.0
Ferrari GTC4Lusso 2021 6.3L V12,6.3,12,690,335,ferrari,oman,4,335400.0
Aston Martin DB11 AMR 2021 5.2T V12,5.2,12,700,221,aston-martin,kuwait,5,266392.5
Honda HR-V 2021 1.8 i-VTEC EX,1.8,4,140,190,honda,kuwait,5,22440.0
Aston Martin DBS Superleggera 2021 5.2T V12,5.2,12,900,221,aston-martin,kuwait,5,320690.7
Honda HR-V 2021 1.8 i-VTEC DX,1.8,4,140,190,honda,kuwait,5,16130.4
Geely Azkarra 2021 1.5TD Comfort (2WD),1.5,3,177,200,geely,kuwait,5,18975.0
MG HS 2021 2.0T Comfort,2.0,4,231,210,mg,kuwait,5,21446.699999999997
Hyundai Palisade 2021 3.8L GDi (FWD) Premium,3.8,6,355,221,hyundai,kuwait,5,37125.0
Hyundai Palisade 2021 3.8L GDi (FWD) Comfort,3.8,6,355,221,hyundai,kuwait,5,35475.0
MG HS 2021 2.0T Luxury (AWD),2.0,4,231,210,mg,kuwait,5,24416.699999999997
Lotus Evija 2021 2000 kW (Type 130),0.0,4,1973,320,lotus,kuwait,2,2206314.0
Chevrolet Corvette 2021 6.2L 2LT Convertible,6.2,8,495,312,chevrolet,kuwait,2,107250.0
Land Rover Range Rover Evoque 2021 2.0T S (200 PS) AWD,2.0,4,200,216,land-rover,kuwait,5,61050.0
Chevrolet Corvette 2021 6.2L 3LT Coupe,6.2,8,495,312,chevrolet,kuwait,2,100650.0
BMW X2 2021 sDrive20i,2.0,4,189,180,bmw,kuwait,5,56925.0
Peugeot 508 2021 1.6T GT Line,1.6,4,165,220,peugeot,kuwait,5,32010.0
GAC GS7 2021 2.0T GL,2.0,4,201,200,gac,kuwait,5,25664.1
BMW X7 2021 XDrive40i,3.0,6,340,245,bmw,kuwait,5,127050.0
BMW X2 2021 sDrive20i (M sport X package),2.0,4,189,180,bmw,kuwait,5,58575.0
Ferrari SF90 Stradale 2021 4.0T V8 Plug-in-Hybrid,4.0,8,25,800,ferrari,kuwait,5,523050.0
Maxus D90 2021 2.0T Executive Luxury (4WD),2.0,4,225,175,maxus,kuwait,7,31350.0
Maxus D90 2021 2.0T Elite (2WD),2.0,4,225,185,maxus,kuwait,7,21997.8
BMW X7 2021 XDrive50i,4.4,8,462,245,bmw,kuwait,5,143550.0
MG 6 2021 1.5T COM,1.5,4,169,180,mg,kuwait,5,17486.7
Bestune T77 2021 1.2T Limousine,0.0,4,148,181,bestune,kuwait,5,21285.0
MG 6 2021 1.5T STD,1.5,4,169,180,mg,kuwait,5,15836.699999999999
Bestune T77 2021 1.2T Deluxe,0.0,4,148,181,bestune,kuwait,5,17655.0
Bestune T77 2021 1.2T Comfort,0.0,4,148,181,bestune,kuwait,5,16830.0
Bestune T77 2021 1.2T Premium,0.0,4,148,181,bestune,kuwait,5,19635.0
MG 6 2021 1.5T LUX,1.5,4,169,180,mg,kuwait,5,20126.7
Hongqi HS5 2021 2.0T Premium (AWD),2.0,4,224,210,hongqi,kuwait,5,38445.0
Hongqi HS5 2021 2.0T Comfort,2.0,4,224,210,hongqi,kuwait,5,28545.0
Hongqi HS5 2021 2.0T Deluxe,2.0,4,224,210,hongqi,kuwait,5,31845.0
Hongqi HS5 2021 2.0T Premium,2.0,4,224,210,hongqi,kuwait,5,35145.0
Soueast DX7 2021 1.8T Prime,1.5,4,195,180,soueast,kuwait,5,20625.0
Ferrari F8 Tributo 2021 3.9T V8,3.9,8,710,340,ferrari,kuwait,2,275220.0
Lincoln Crosair 2021 2.0T Base,2.0,4,245,221,lincoln,kuwait,5,39596.7
Lincoln Crosair 2021 2.0T Reserve,2.0,4,245,221,lincoln,kuwait,5,42900.0
